43.1265 	EXP 	New trial (rep=0, index=1): {u'correctAns': u'n', u'image': u'daisy_duck.png'}
43.1570 	EXP 	real_image: autoDraw = False
43.1570 	EXP 	fixation_cross: autoDraw = False
43.1570 	EXP 	instructions: autoDraw = False
43.1570 	EXP 	text: autoDraw = True
43.1570 	EXP 	text: autoDraw = False
43.1570 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
43.1570 	EXP 	real_image: image = u'daisy_duck.png'
43.1570 	EXP 	fixation_cross: autoDraw = True
43.6312 	EXP 	fixation_cross: autoDraw = False
43.6476 	EXP 	real_image: autoDraw = True
44.6330 	EXP 	real_image: autoDraw = False
44.6493 	EXP 	instructions: autoDraw = True
44.8632 	DATA 	Keypress: n
44.8645 	EXP 	New trial (rep=0, index=2): {u'correctAns': u'y', u'image': u'duck2.png'}
44.8955 	EXP 	real_image: autoDraw = False
44.8955 	EXP 	fixation_cross: autoDraw = False
44.8955 	EXP 	instructions: autoDraw = False
44.8955 	EXP 	text: autoDraw = True
44.8955 	EXP 	text: autoDraw = False
44.8955 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
44.8955 	EXP 	real_image: image = u'duck2.png'
44.8955 	EXP 	fixation_cross: autoDraw = True
45.3735 	EXP 	fixation_cross: autoDraw = False
45.3900 	EXP 	real_image: autoDraw = True
46.3751 	EXP 	real_image: autoDraw = False
46.3915 	EXP 	instructions: autoDraw = True
46.5871 	DATA 	Keypress: y
46.5884 	EXP 	New trial (rep=0, index=3): {u'correctAns': u'n', u'image': u'donald_duck.png'}
46.6196 	EXP 	real_image: autoDraw = False
46.6196 	EXP 	fixation_cross: autoDraw = False
46.6196 	EXP 	instructions: autoDraw = False
46.6196 	EXP 	text: autoDraw = True
46.6196 	EXP 	text: autoDraw = False
46.6196 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
46.6196 	EXP 	real_image: image = u'donald_duck.png'
46.6196 	EXP 	fixation_cross: autoDraw = True
47.0976 	EXP 	fixation_cross: autoDraw = False
47.1139 	EXP 	real_image: autoDraw = True
47.4938 	DATA 	Keypress: n
48.0990 	EXP 	real_image: autoDraw = False
48.1157 	EXP 	instructions: autoDraw = True
48.3953 	DATA 	Keypress: n
48.3966 	EXP 	New trial (rep=0, index=4): {u'correctAns': u'n', u'image': u'baby_duck.png'}
48.4276 	EXP 	real_image: autoDraw = False
48.4276 	EXP 	fixation_cross: autoDraw = False
48.4276 	EXP 	instructions: autoDraw = False
