12.8870 	EXP 	New trial (rep=0, index=1): {u'correctAns': u'n', u'image': u'donald_duck.png'}
12.9172 	EXP 	real_image: autoDraw = False
12.9172 	EXP 	fixation_cross: autoDraw = False
12.9172 	EXP 	instructions: autoDraw = False
12.9172 	EXP 	text: autoDraw = True
12.9172 	EXP 	text: autoDraw = False
12.9172 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
12.9172 	EXP 	real_image: image = u'donald_duck.png'
12.9172 	EXP 	fixation_cross: autoDraw = True
13.3996 	EXP 	fixation_cross: autoDraw = False
13.4162 	EXP 	real_image: autoDraw = True
14.3859 	EXP 	real_image: autoDraw = False
14.4194 	EXP 	instructions: autoDraw = True
14.6206 	DATA 	Keypress: y
14.6219 	EXP 	New trial (rep=0, index=2): {u'correctAns': u'y', u'image': u'duck2.png'}
14.6534 	EXP 	real_image: autoDraw = False
14.6534 	EXP 	fixation_cross: autoDraw = False
14.6534 	EXP 	instructions: autoDraw = False
14.6534 	EXP 	text: autoDraw = True
14.6534 	EXP 	text: autoDraw = False
14.6534 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
14.6534 	EXP 	real_image: image = u'duck2.png'
14.6534 	EXP 	fixation_cross: autoDraw = True
15.1269 	EXP 	fixation_cross: autoDraw = False
15.1440 	EXP 	real_image: autoDraw = True
16.1301 	EXP 	real_image: autoDraw = False
16.1469 	EXP 	instructions: autoDraw = True
16.3323 	DATA 	Keypress: y
16.3337 	EXP 	New trial (rep=0, index=3): {u'correctAns': u'y', u'image': u'duck4.png'}
16.3646 	EXP 	real_image: autoDraw = False
16.3646 	EXP 	fixation_cross: autoDraw = False
16.3646 	EXP 	instructions: autoDraw = False
16.3646 	EXP 	text: autoDraw = True
16.3646 	EXP 	text: autoDraw = False
16.3646 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
16.3646 	EXP 	real_image: image = u'duck4.png'
16.3646 	EXP 	fixation_cross: autoDraw = True
16.8437 	EXP 	fixation_cross: autoDraw = False
16.8602 	EXP 	real_image: autoDraw = True
17.8466 	EXP 	real_image: autoDraw = False
17.8633 	EXP 	instructions: autoDraw = True
18.2886 	DATA 	Keypress: y
18.2900 	EXP 	New trial (rep=0, index=4): {u'correctAns': u'y', u'image': u'duck3.png'}
18.3167 	EXP 	real_image: autoDraw = False
18.3167 	EXP 	fixation_cross: autoDraw = False
18.3167 	EXP 	instructions: autoDraw = False
18.3167 	EXP 	text: autoDraw = True
26.1282 	DATA 	Keypress: space
26.1601 	EXP 	text: autoDraw = False
26.1601 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
26.1601 	EXP 	real_image: image = u'duck3.png'
26.1601 	EXP 	fixation_cross: autoDraw = True
26.6409 	EXP 	fixation_cross: autoDraw = False
26.6575 	EXP 	real_image: autoDraw = True
27.6439 	EXP 	real_image: autoDraw = False
27.6605 	EXP 	instructions: autoDraw = True
27.8618 	DATA 	Keypress: y
27.8631 	EXP 	New trial (rep=0, index=5): {u'correctAns': u'y', u'image': u'duck.png'}
27.8945 	EXP 	real_image: autoDraw = False
27.8945 	EXP 	fixation_cross: autoDraw = False
27.8945 	EXP 	instructions: autoDraw = False
27.8945 	EXP 	text: autoDraw = True
27.8945 	EXP 	text: autoDraw = False
27.8945 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
27.8945 	EXP 	real_image: image = u'duck.png'
27.8945 	EXP 	fixation_cross: autoDraw = True
28.3686 	EXP 	fixation_cross: autoDraw = False
28.3855 	EXP 	real_image: autoDraw = True
29.3721 	EXP 	real_image: autoDraw = False
29.3891 	EXP 	instructions: autoDraw = True
29.6005 	DATA 	Keypress: y
29.6018 	EXP 	New trial (rep=0, index=6): {u'correctAns': u'n', u'image': u'daffy_duck.png'}
29.6334 	EXP 	real_image: autoDraw = False
29.6334 	EXP 	fixation_cross: autoDraw = False
29.6334 	EXP 	instructions: autoDraw = False
29.6334 	EXP 	text: autoDraw = True
29.6334 	EXP 	text: autoDraw = False
29.6334 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
29.6334 	EXP 	real_image: image = u'daffy_duck.png'
29.6334 	EXP 	fixation_cross: autoDraw = True
30.1234 	EXP 	real_image: autoDraw = True
30.1234 	EXP 	fixation_cross: autoDraw = False
31.1093 	EXP 	real_image: autoDraw = False
31.1262 	EXP 	instructions: autoDraw = True
31.3289 	DATA 	Keypress: y
31.3303 	EXP 	New trial (rep=0, index=7): {u'correctAns': u'n', u'image': u'daisy_duck.png'}
31.3611 	EXP 	real_image: autoDraw = False
31.3611 	EXP 	fixation_cross: autoDraw = False
31.3611 	EXP 	instructions: autoDraw = False
31.3611 	EXP 	text: autoDraw = True
31.3611 	EXP 	text: autoDraw = False
31.3611 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
31.3611 	EXP 	real_image: image = u'daisy_duck.png'
31.3611 	EXP 	fixation_cross: autoDraw = True
31.8402 	EXP 	fixation_cross: autoDraw = False
31.8569 	EXP 	real_image: autoDraw = True
32.8434 	EXP 	real_image: autoDraw = False
32.8601 	EXP 	instructions: autoDraw = True
33.0655 	DATA 	Keypress: y
